id1,machine_tag,title,inscription,latitude,longitude,country,area,address,erected,main_photo,colour,organisations,language,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image
62,openplaques:id=62,Henry Newbolt blue plaque,Sir Henry Newbolt 1862-1938 poet lived here,51.50180,-0.19577,United Kingdom,London,29 Campden Hill Road,1994,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_HENRY_NEWBOLT_1862-1938_Poet_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,64,openplaques:subject:id=64,Henry Newbolt,Newbolt,male,1862,1938,man,"[""poet"", ""Knight Bachelor"", ""Companion of Honour""]",poet,https://en.wikipedia.org/wiki/Henry_Newbolt,http://dbpedia.org/resource/Henry_Newbolt,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_Newbolt_No._2_by_William_Strang_1898.jpg?width=640
401,openplaques:id=401,Walter Pater blue plaque,Walter Pater 1839-1894 aesthete and writer lived and worked here 1885-1893,51.49790,-0.20114,United Kingdom,London,12 Earls Terrace,2004,https://commons.wikimedia.org/wiki/Special:FilePath/WALTER_PATER_1839-1894_Aesthete_and_Writer_lived_and_worked_here_1885-1893.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,387,openplaques:subject:id=387,Walter Pater,Pater,male,1839,1894,man,"[""aesthete"", ""writer"", ""author"", ""scholar"", ""son of Richard Glode Pater"", ""son of Maria Hill""]",aesthete,https://en.wikipedia.org/wiki/Walter_Pater,http://dbpedia.org/resource/Walter_Pater,https://commons.wikimedia.org/wiki/Special:FilePath/Walter-pater-1.jpg?width=640
302,openplaques:id=302,Ezra Pound blue plaque,Ezra Pound 1885-1972 poet lived here 1909-1914,51.50233,-0.19300,United Kingdom,London,"10 Kensington Church Walk, Kensington and Chelsea, W8",2004,https://commons.wikimedia.org/wiki/Special:FilePath/EZRA_POUND_1885-1972_Poet_lived_here_1909-1914.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,291,openplaques:subject:id=291,Ezra Pound,Pound,male,1885,1972,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Ezra_Pound,http://dbpedia.org/resource/Ezra_Pound,https://commons.wikimedia.org/wiki/Special:FilePath/Ezra_Pound_2.jpg?width=640
312,openplaques:id=312,H. Rider Haggard blue plaque,Sir Henry Rider Haggard 1856-1925 novelist lived here 1885-1888,51.49170,-0.21076,United Kingdom,London,"69 Gunterstone Road, Hammersmith and Fulham, W14",1977,https://farm9.staticflickr.com/8754/17448659891_1f940421e6_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,299,openplaques:subject:id=299,H. Rider Haggard,Haggard,male,1856,1925,man,"[""novelist"", ""Knight Bachelor"", ""Knight of the British Empire""]",novelist,https://en.wikipedia.org/wiki/H._Rider_Haggard,http://dbpedia.org/resource/H._Rider_Haggard,https://commons.wikimedia.org/wiki/Special:FilePath/Henry_Rider_Haggard_03.jpg?width=640
123,openplaques:id=123,Edgar Wallace blue plaque,Edgar Wallace 1875-1932 writer lived here,51.46400,-0.02678,United Kingdom,London,"6 Tressillian Crescent, SE4 Lewisham",1960,https://commons.wikimedia.org/wiki/Special:FilePath/EDGAR_WALLACE_1875-1932_Writer_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,123,openplaques:subject:id=123,Edgar Wallace,Wallace,male,1875,1932,man,"[""writer"", ""reporter""]",writer,https://en.wikipedia.org/wiki/Edgar_Wallace,http://dbpedia.org/resource/Edgar_Wallace,"https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv_Bild_102-13109,_Edgar_Wallace.jpg?width=640"
255,openplaques:id=255,Samuel Taylor Coleridge blue plaque,Samuel Taylor Coleridge 1772-1834 poet and philosopher lived here,51.49540,-0.20723,United Kingdom,London,"7 Addison Bridge Place, Hammersmith and Fulham, W14",1950,https://farm4.staticflickr.com/3524/3460084362_f8a6bf0deb_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,133,openplaques:subject:id=133,Samuel Taylor Coleridge,Coleridge,male,1772,1834,man,"[""poet"", ""philosopher"", ""critic""]",poet,https://en.wikipedia.org/wiki/Samuel_Taylor_Coleridge,http://dbpedia.org/resource/Samuel_Taylor_Coleridge,https://commons.wikimedia.org/wiki/Special:FilePath/SamuelTaylorColeridge.jpg?width=640
147,openplaques:id=147,Natsume Soseki blue plaque,Natsume Soseki 1867-1916 Japanese novelist lived here 1901-1902,51.46559,-0.14764,United Kingdom,London,"81 The Chase, Clapham, Lambeth, SW4",2002,https://commons.wikimedia.org/wiki/Special:FilePath/NATSUME_SOSEKI_1867-1916_Japanese_Novelist_lived_here_1901-1902.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,144,openplaques:subject:id=144,Natsume Soseki,Soseki,male,1867,1916,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/Natsume_Sōseki,http://dbpedia.org/resource/Natsume_Sōseki,https://commons.wikimedia.org/wiki/Special:FilePath/Soseki.jpg?width=640
185,openplaques:id=185,Edwin Arnold blue plaque,"Sir Edwin Arnold (1832-1904), poet and journalist, lived and died here.",51.49070,-0.18863,United Kingdom,London,"31 Bolton Gardens, Kensington and Chelsea, SW5",1931,https://farm1.staticflickr.com/645/19999106234_6daf2d9eb7_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,179,openplaques:subject:id=179,Edwin Arnold,Arnold,male,1832,1904,man,"[""poet"", ""journalist"", ""Knight Commander of the Order of the Indian Empire""]",poet,https://en.wikipedia.org/wiki/Edwin_Arnold,http://dbpedia.org/resource/Edwin_Arnold,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Edwin_Arnold_(1832-1904).jpg?width=640
12841,openplaques:id=12841,Eric Sykes blue plaque,"Eric Sykes CBE  1923 - 2012   Writer, actor and director worked here",51.51088,-0.18912,United Kingdom,London,"9 Orme Court, Bayswater",2013,https://farm66.staticflickr.com/65535/49853459918_f5cb990e1b_z.jpg,blue,[],English,7887,openplaques:subject:id=7887,Eric Sykes,Sykes,male,1923,2012,man,"[""Commander of the Most Excellent Order of the British Empire"", ""comedian"", ""writer"", ""actor"", ""director""]",Commander of the Most Excellent Order of the British Empire,https://en.wikipedia.org/wiki/Eric_Sykes,http://dbpedia.org/resource/Eric_Sykes,
193,openplaques:id=193,Marcus Garvey blue plaque,Marcus Garvey 1887-1940 pan-Africanist leader lived and died here,51.49050,-0.20962,United Kingdom,London,"53 Talgarth Road, Hammersmith and Fulham, W14",2005,https://commons.wikimedia.org/wiki/Special:FilePath/MARCUS_GARVEY_1887-1940_Pan-Africanist_Leader_lived_and_died_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,189,openplaques:subject:id=189,Marcus Garvey,Garvey,male,1887,1940,man,"[""Pan-Africanist leader"", ""black visionary"", ""philosopher"", ""Jamaica's first National Hero""]",Pan-Africanist leader,https://en.wikipedia.org/wiki/Marcus_Garvey,http://dbpedia.org/resource/Marcus_Garvey,https://commons.wikimedia.org/wiki/Special:FilePath/Marcus_Garvey_1924-08-05.jpg?width=640
9233,openplaques:id=9233,James Hanley brown plaque,James Hanley  1897–1985  Novelist and  Playwright  lived here,51.55726,-0.14995,United Kingdom,London,"46–55 Lissenden Gardens, NW5",,https://commons.wikimedia.org/wiki/Special:FilePath/James_Hanley_plaque_in_London.jpg?width=640,brown,"[""Lissenden Gardens Tenants Association""]",English,6592,openplaques:subject:id=6592,James Hanley,Hanley,male,1897,1985,man,"[""novelist"", ""playwright""]",novelist,https://en.wikipedia.org/wiki/James_Hanley_(novelist),http://dbpedia.org/resource/James_Hanley_(novelist),
229,openplaques:id=229,Terence Rattigan blue plaque,Sir Terence Rattigan 1911-1977 playwright was born here,51.49670,-0.18835,United Kingdom,London,"100 Cornwall Gardens, Kensington and Chelsea, SW7",2005,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_TERENCE_RATTIGAN_1911-1977_Playwright_was_born_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,228,openplaques:subject:id=228,Terence Rattigan,Rattigan,male,1911,1977,man,"[""playwright"", ""Commander of the Most Excellent Order of the British Empire"", ""Knight Bachelor""]",playwright,https://en.wikipedia.org/wiki/Terence_Rattigan,http://dbpedia.org/resource/Terence_Rattigan,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Terence_Rattigan_Allan_Warren.jpg?width=640
9891,openplaques:id=9891,Charles Williams and Charles Walter Stansby Williams blue plaque,Charles Walter Stansby Williams 1886–1945 writer was born here,51.55620,-0.11318,United Kingdom,London,"3 Caedmon Road, Holloway",,https://commons.wikimedia.org/wiki/Special:FilePath/Charles_Walter_Stansby_Williams_1886–1945_writer_was_born_here.jpg?width=640,blue,[],English,2866,openplaques:subject:id=2866,Charles Williams,Williams,male,1886,1945,man,"[""writer"", ""poet"", ""novelist""]",writer,https://en.wikipedia.org/wiki/Charles_Williams_(British_writer),http://dbpedia.org/resource/Charles_Williams_(British_writer),
446,openplaques:id=446,Joanna Baillie brown plaque,Joanna Baillie poet and dramatist  born 1762 died 1851 lived in this house for nearly 50 years,51.55815,-0.17989,United Kingdom,London,"Bolton House, Windmill Hill, Camden",1900,https://commons.wikimedia.org/wiki/Special:FilePath/Joanna_Baillie_poet_and_dramatist_born_1762_died_1851_lived_in_this_house_for_nearly_50_years.jpg?width=640,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Royal Society Of Arts""]",English,434,openplaques:subject:id=434,Joanna Baillie,Baillie,female,1762,1851,woman,"[""poet"", ""dramatist""]",poet,https://en.wikipedia.org/wiki/Joanna_Baillie,http://dbpedia.org/resource/Joanna_Baillie,https://commons.wikimedia.org/wiki/Special:FilePath/BailliePortrait.jpeg?width=640
416,openplaques:id=416,J. M. Barrie blue plaque,Sir James Barrie 1860-1937 novelist and dramatist lived here,51.51070,-0.18295,United Kingdom,London,"100 Bayswater Road, Westminster, W2",1961,https://farm66.staticflickr.com/65535/48652668457_236523cc2c_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,401,openplaques:subject:id=401,J. M. Barrie,Barrie,male,1860,1937,man,"[""novelist"", ""dramatist"", ""author of Peter Pan"", ""Baronet Barrie of Adelphi Terrace"", ""Order of Merit recipient""]",novelist,https://en.wikipedia.org/wiki/J._M._Barrie,http://dbpedia.org/resource/J._M._Barrie,https://commons.wikimedia.org/wiki/Special:FilePath/J._M._Barrie_-_Project_Gutenberg_eText_13103.jpg?width=640
523,openplaques:id=523,Harold Laski blue plaque,Harold Laski 1893-1950 teacher and political philosopher lived here 1926-1950,51.49540,-0.20730,United Kingdom,London,"5 Addison Bridge Place, Hammersmith and Fulham, W14",1974,https://commons.wikimedia.org/wiki/Special:FilePath/HAROLD_LASKI_1893-1950_Teacher_and_political_philosopher_lived_here_1926-1950.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,505,openplaques:subject:id=505,Harold Laski,Laski,male,1893,1950,man,"[""teacher"", ""political philosopher""]",teacher,https://en.wikipedia.org/wiki/Harold_Laski,http://dbpedia.org/resource/Harold_Laski,https://commons.wikimedia.org/wiki/Special:FilePath/Harold_Laski_1936.JPG?width=640
384,openplaques:id=384,C. S. Forester blue plaque,C. S. Forester 1899-1966 novelist lived here,51.44580,-0.06532,United Kingdom,London,"58 Underhill Road, Dulwich, Southwark, SE22",1990,https://farm1.staticflickr.com/13/19867125_03432d91cc_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,892,openplaques:subject:id=892,C. S. Forester,Forester,male,1899,1966,man,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/C._S._Forester,http://dbpedia.org/resource/C._S._Forester,
435,openplaques:id=435,Stéphane Mallarmé blue plaque,Stéphane Mallarmé 1842-1898 poet stayed here in 1863,51.49760,-0.16847,United Kingdom,London,"6 Brompton Square, Kensington and Chelsea, SW3",1959,https://commons.wikimedia.org/wiki/Special:FilePath/ST%C3%89PHANE_MALLARM%C3%89_1842-1898_Poet_stayed_here_in_1863.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,422,openplaques:subject:id=422,Stéphane Mallarmé,Mallarmé,male,1842,1898,man,"[""poet""]",poet,https://en.wikipedia.org/wiki/Stéphane_Mallarmé,http://dbpedia.org/resource/Stéphane_Mallarmé,https://commons.wikimedia.org/wiki/Special:FilePath/Portrait_of_St%C3%A9phane_Mallarm%C3%A9.jpg?width=640
539,openplaques:id=539,Cecil Day Lewis blue plaque,C. Day-Lewis 1904-1972 Poet Laureate lived here 1957-1972,51.47940,-0.00803,United Kingdom,London,"6 Crooms Hill, SE10 Greenwich",1998,https://commons.wikimedia.org/wiki/Special:FilePath/C.DAY-LEWIS_(1904-1972)_Poet_Laureate_lived_here_1957-1972..jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,3468,openplaques:subject:id=3468,Cecil Day Lewis,Day Lewis,male,1904,1972,man,"[""Poet Laureate of the United Kingdom""]",Poet Laureate of the United Kingdom,https://en.wikipedia.org/wiki/Cecil_Day-Lewis,http://dbpedia.org/resource/Cecil_Day-Lewis,
458,openplaques:id=458,Sean O'Casey blue plaque,Sean O'Casey 1880-1964 playwright lived here at flat No. 49,51.47520,-0.15814,United Kingdom,London,"49 Overstrand Mansions, Prince of Wales Drive, Battersea Park, SW11 4EZ, Wandsworth",1993,https://farm8.staticflickr.com/7778/18223456838_d303a300aa_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,2334,openplaques:subject:id=2334,Sean O'Casey,O'Casey,male,1880,1964,man,"[""playwright""]",playwright,https://en.wikipedia.org/wiki/Seán_O'Casey,http://dbpedia.org/resource/Seán_O'Casey,https://commons.wikimedia.org/wiki/Special:FilePath/Sean_ocasey_1924.jpg?width=640
493,openplaques:id=493,Jane Wilde blue plaque,Lady Jane Francesca 'Speranza' Wilde 1821-1896 poet and essayist lived here 1887-1896,51.48550,-0.16899,United Kingdom,London,87 Oakley Street,2000,https://commons.wikimedia.org/wiki/Special:FilePath/Lady_Jane_Francesca_Wilde_'Speranza'_1821-1896_Poet_and_Essayist_lived_here_1887-1896.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,475,openplaques:subject:id=475,Jane Wilde,Wilde,female,1821,1896,woman,"[""poet"", ""essayist"", ""Lady"", ""mother of Oscar Wilde"", ""wife of William Wilde""]",poet,https://en.wikipedia.org/wiki/Jane_Wilde,http://dbpedia.org/resource/Jane_Wilde,https://commons.wikimedia.org/wiki/Special:FilePath/Ladywilde.jpg?width=640
515,openplaques:id=515,Andrés Bello blue plaque,"Andres Bello 1781-1865 poet, jurist, philologist and Venezuelan patriot lived here in 1810",51.52349,-0.13798,United Kingdom,London,"58 Grafton Way, Camden, W1",1996,https://farm4.staticflickr.com/3292/2731924021_cb34296354_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,498,openplaques:subject:id=498,Andrés Bello,Bello,male,1781,1865,man,"[""poet"", ""jurist"", ""philologist"", ""Venezuelan patriot""]",poet,https://en.wikipedia.org/wiki/Andrés_Bello,http://dbpedia.org/resource/Andrés_Bello,https://commons.wikimedia.org/wiki/Special:FilePath/AndresBello.jpg?width=640
469,openplaques:id=469,John Keats brown plaque,"John Keats poet lived in this house B:1795, D:1821.",51.55561,-0.16794,United Kingdom,London,"'Keats' House' (Wentworth Place), Keats Grove",1896,https://commons.wikimedia.org/wiki/Special:FilePath/JOHN_KEATS_POET_LIVED_IN_THIS_HOUSE_B_1795_D_1821.jpg?width=640,brown,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Royal Society Of Arts""]",English,453,openplaques:subject:id=453,John Keats,Keats,male,1795,1821,man,"[""poet"", ""apothecary""]",poet,https://en.wikipedia.org/wiki/John_Keats,http://dbpedia.org/resource/John_Keats,https://commons.wikimedia.org/wiki/Special:FilePath/John_Keats_by_William_Hilton.jpg?width=640
529,openplaques:id=529,James Hilton blue plaque,James Hilton 1900-1954 novelist and scriptwriter lived here,51.60032,0.01279,United Kingdom,London,"42 Oak Hill Gardens, Woodford Green, Waltham Forest, IG8",1997,https://commons.wikimedia.org/wiki/Special:FilePath/James_Hilton_Blue_Plaque.JPG?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""English Heritage""]",English,511,openplaques:subject:id=511,James Hilton,Hilton,male,1900,1954,man,"[""novelist"", ""scriptwriter""]",novelist,https://en.wikipedia.org/wiki/James_Hilton_(novelist),http://dbpedia.org/resource/James_Hilton_(novelist),
